MLR,NPR
0.06382978723404255,0.00042857142857142855
0.12244897959183673,0.0004895833333333333
0.08333333333333333,0.00022282608695652173
0.14285714285714285,0.00027544910179640717
0.08695652173913043,0.00029032258064516127
0.045454545454545456,0.0005952380952380953
0.07142857142857142,0.0004673913043478261
0.075,0.00046666666666666666
0.14583333333333334,0.0002542372881355932
0.06666666666666667,0.00019090909090909092
0.061224489795918366,0.0001956521739130435
0.04878048780487805,0.000625
0.10869565217391304,0.000275
0.10204081632653061,0.00029559748427672954
0.0625,0.0002764705882352941
0.0851063829787234,0.000275
0.04878048780487805,0.00034090909090909094
0.07142857142857142,0.00040833333333333336
0.06521739130434782,0.00026219512195121953
0.08333333333333333,0.00022459893048128342
0.06521739130434782,0.0002631578947368421
0.04878048780487805,0.0003333333333333333
0.04878048780487805,0.00035833333333333333
0.045454545454545456,0.0003380281690140845
0.06382978723404255,0.00022164948453608249
0.04878048780487805,0.0005662650602409638
0.047619047619047616,0.0004631578947368421
0.05,0.00047252747252747254
0.047619047619047616,0.0004886363636363636
0.046511627906976744,0.0004054054054054054
0.07317073170731707,0.0003333333333333333
0.061224489795918366,0.0002586206896551724
0.07317073170731707,0.00040952380952380955
0.0851063829787234,0.00028125
0.04878048780487805,0.0005054945054945055
0.07142857142857142,0.0003120567375886525
0.06818181818181818,0.0005333333333333334
0.08888888888888889,0.00022527472527472529
0.07142857142857142,0.0003692307692307692
0.08695652173913043,0.0003333333333333333
0.07317073170731707,0.0005487804878048781
0.06382978723404255,0.00048484848484848484
0.0625,0.00022395833333333333
0.0851063829787234,0.00024193548387096774
0.08163265306122448,0.0002690058479532164
0.07317073170731707,0.000625
0.08333333333333333,0.00025925925925925926
0.06666666666666667,0.0005454545454545455
0.08333333333333333,0.00023036649214659686
0.07317073170731707,0.0005316455696202532
0.15625,0.00024390243902439024
0.16363636363636364,0.0002
0.13793103448275862,0.0008571428571428571
0.05714285714285714,0.0006547619047619047
0.08163265306122448,0.00023195876288659793
0.058823529411764705,0.0006257668711656442
0.05,0.0003983739837398374
0.06521739130434782,0.0003401360544217687
0.08108108108108109,0.000415929203539823
0.0625,0.00045871559633027525
0.06666666666666667,0.0005972222222222222
0.04878048780487805,0.0005714285714285715
0.075,0.0004606741573033708
0.07142857142857142,0.00044444444444444447
0.07692307692307693,0.0003858267716535433
0.1,0.0003435114503816794
0.10204081632653061,0.00019583333333333334
0.046511627906976744,0.0006329113924050633
0.14,0.00018633540372670808
0.1,0.00021304347826086957
0.05555555555555555,0.0006282051282051282
0.08823529411764706,0.0004823529411764706
0.07692307692307693,0.0005487804878048781
0.07317073170731707,0.0005555555555555556
0.05263157894736842,0.0003565891472868217
0.10204081632653061,0.0001752577319587629
0.04878048780487805,0.0004975124378109452
0.09375,0.00035294117647058826
0.10344827586206896,0.00046666666666666666
0.1,0.0005368421052631579
0.058823529411764705,0.00030821917808219177
0.10256410256410256,0.00046728971962616824
0.0967741935483871,0.0006153846153846154
0.09302325581395349,0.00042727272727272726
0.044444444444444446,0.0004
0.08,0.00012
0.1,0.00041176470588235296
0.08333333333333333,0.00035714285714285714
0.1,0.000366412213740458
0.10204081632653061,0.00035374149659863946
0.06896551724137931,0.0005889570552147239
0.10869565217391304,0.00016666666666666666
0.06,0.00017928286852589642
0.08333333333333333,0.0003669064748201439
0.05714285714285714,0.00045918367346938773
0.1,0.00018041237113402062
0.06382978723404255,0.00017543859649122806
0.08,0.00020361990950226245
0.061224489795918366,0.0001636828644501279
0.058823529411764705,0.0004152542372881356
0.08823529411764706,0.0003831417624521073
0.1,0.0004017857142857143
0.05405405405405406,0.0003984375
0.1,0.00037404580152671754
0.08,0.00013061224489795917
0.061224489795918366,0.0001762114537444934
0.08,0.0001798941798941799
0.06382978723404255,0.00017
0.08,0.00019791666666666666
0.06666666666666667,0.00042
0.06451612903225806,0.00043925233644859815
0.0967741935483871,0.0005063291139240507
0.12121212121212122,0.0005555555555555556
0.1,0.00016976127320954908
0.06,0.0001923076923076923
0.041666666666666664,0.0001631578947368421
0.1,0.0006049382716049383
0.0625,0.0004631578947368421
0.07692307692307693,0.00048598130841121494
0.11428571428571428,0.0005
0.06896551724137931,0.0004597701149425287
0.0967741935483871,0.0003333333333333333
0.08163265306122448,0.00035714285714285714
0.06896551724137931,0.0004146341463414634
0.06666666666666667,0.0005113636363636364
0.06,0.00017647058823529413
0.0625,0.0001524663677130045
0.08,0.00013879003558718862
0.06896551724137931,0.0007027027027027027
0.06,0.00022727272727272727
0.06666666666666667,0.000576923076923077
0.125,0.00037593984962406017
0.05128205128205128,0.0004838709677419355
0.07894736842105263,0.00040833333333333336
0.1,0.00037313432835820896
0.1,0.00014847161572052403
0.06666666666666667,0.0003546099290780142
0.06666666666666667,0.00045714285714285713
0.08571428571428572,0.0003622047244094488
0.1,0.00034042553191489364
0.1,0.00035114503816793894
0.06060606060606061,0.00044954128440366975
0.10810810810810811,0.00043243243243243243
0.05714285714285714,0.00048314606741573033
0.06521739130434782,0.00015075376884422112
0.11764705882352941,0.0006134969325153375
0.06896551724137931,0.00037606837606837606
0.07894736842105263,0.00034782608695652176
0.06666666666666667,0.0003548387096774194
0.10810810810810811,0.0003484848484848485
0.058823529411764705,0.00034285714285714285
0.08571428571428572,0.00042608695652173915
0.13793103448275862,0.0004509803921568627
0.05263157894736842,0.0004298245614035088
0.0625,0.0003172413793103448
0.1,0.00025954198473282443
0.06666666666666667,0.0005053763440860215
0.0967741935483871,0.00046391752577319587
0.10256410256410256,0.0004210526315789474
0.05,0.00038211382113821136
0.1111111111111111,0.00033793103448275864
0.05405405405405406,0.00033582089552238804
0.07894736842105263,0.0003333333333333333
0.08,0.00015350877192982457
0.044444444444444446,0.0005483870967741936
0.10416666666666667,0.00025161290322580645
0.06666666666666667,0.00037984496124031006
0.05405405405405406,0.0003448275862068965
0.07692307692307693,0.0003488372093023256
0.046511627906976744,0.000235
0.09090909090909091,0.0003333333333333333
0.045454545454545456,0.00032608695652173916
0.1,0.00037398373983739836
0.04,0.00014912280701754387
0.06976744186046512,0.00012554112554112555
0.0851063829787234,0.00016101694915254236
0.04081632653061224,0.0002072538860103627
0.06,0.00019553072625698323
0.075,0.0006666666666666666
0.08823529411764706,0.00045454545454545455
0.05128205128205128,0.00046
0.10344827586206896,0.0003981481481481481
0.07894736842105263,0.0005949367088607595
0.04878048780487805,0.00047252747252747254
0.08,0.00017676767676767677
0.041666666666666664,0.00017682926829268292
0.08163265306122448,0.00017543859649122806
0.06,0.00021393034825870647
0.08,0.00019095477386934674
0.06666666666666667,0.0005977011494252873
0.05405405405405406,0.0005384615384615384
0.1,0.00044102564102564104
0.07894736842105263,0.0005263157894736842
0.1,0.0001532567049808429
0.11764705882352941,0.00065
0.06451612903225806,0.00045161290322580643
0.06896551724137931,0.00032478632478632476
0.0625,0.0002898550724637681
0.04081632653061224,0.0004995102840352595
0.2,0.00017266187050359714
0.14285714285714285,0.00021428571428571427
0.061224489795918366,0.00017272727272727272
0.05263157894736842,0.0005204081632653061
0.08163265306122448,0.0002105263157894737
0.08,0.00012452830188679244
0.08333333333333333,0.00022033898305084745
0.06896551724137931,0.0006296296296296296
0.06,0.00024203821656050954
0.06818181818181818,0.0001915492957746479
0.06,0.0002484472049689441
0.0625,0.00032903225806451614
0.0625,0.00019662921348314607
0.04878048780487805,0.0002484472049689441
0.05714285714285714,0.0005125628140703518
0.08333333333333333,0.0002
0.04,0.00024365482233502537
0.08333333333333333,0.00020121951219512194
0.1,0.0006375
0.1,0.0001823529411764706
0.0851063829787234,0.0002147239263803681
0.043478260869565216,0.0002185792349726776
0.06382978723404255,0.0002375
0.0625,0.0001818181818181818
0.058823529411764705,0.00052
0.06,0.00027672955974842765
0.0625,0.0002786377708978328
0.05,0.0002280701754385965
0.10344827586206896,0.0002777777777777778
0.046511627906976744,0.0006666666666666666
0.06451612903225806,0.00028758169934640525
0.045454545454545456,0.0001741573033707865
0.0625,0.00011956521739130435
0.06666666666666667,0.0003475177304964539
0.08,0.00018974358974358974
0.08695652173913043,0.00023369565217391304
0.058823529411764705,0.0005172413793103448
0.08333333333333333,0.00022448979591836734
0.06382978723404255,0.00021428571428571427
0.09090909090909091,0.0006071428571428571
0.06896551724137931,0.0004380952380952381
0.06,0.00020454545454545454
0.08333333333333333,0.00023880597014925374
0.12,0.0001574468085106383
0.07692307692307693,0.0005473684210526316
0.0625,0.00019373219373219373
0.04878048780487805,0.00015
0.08333333333333333,0.00022151898734177215
0.04,0.00025333333333333333
0.05263157894736842,0.0003611111111111111
0.06818181818181818,0.0002074688796680498
0.08333333333333333,0.00023036649214659686
0.15625,0.00024390243902439024
0.16363636363636364,0.00018448182311448725
0.13793103448275862,0.0008571428571428571
0.1568627450980392,0.000576923076923077
0.14705882352941177,0.0006257668711656442
0.125,0.0003983739837398374
0.06521739130434782,0.0003401360544217687
0.08108108108108109,0.000415929203539823
0.21875,0.00045871559633027525
0.16666666666666666,0.0005972222222222222
0.0975609756097561,0.0005714285714285715
0.075,0.00042708333333333335
0.06,0.00044444444444444447
0.07692307692307693,0.0003858267716535433
0.1,0.0003435114503816794
0.10204081632653061,0.00019583333333333334
0.16279069767441862,0.0006329113924050633
0.14,0.00018633540372670808
0.12,0.00015217391304347825
0.16666666666666666,0.0006282051282051282
0.07407407407407407,0.0004823529411764706
0.16216216216216217,0.00033582089552238804
0.05357142857142857,0.0003333333333333333
0.08,0.00015350877192982457
0.13333333333333333,0.0005483870967741936
0.10416666666666667,0.00025161290322580645
0.2,0.00037984496124031006
0.10810810810810811,0.0003448275862068965
0.07692307692307693,0.0003488372093023256
0.04,0.000235
0.09090909090909091,0.0003333333333333333
0.13636363636363635,0.00032608695652173916
0.1,0.00037398373983739836
0.1,0.0004047619047619048
0.06976744186046512,0.0003717948717948718
0.0851063829787234,0.00047204968944099376
0.14285714285714285,0.000425531914893617
0.06,0.0003664921465968586
0.075,0.00026
0.08823529411764706,0.00036437246963562755
0.14,0.00045771144278606966
0.10344827586206896,0.0003981481481481481
0.07894736842105263,0.00032413793103448275
0.04878048780487805,0.0002774193548387097
0.08,0.00017676767676767677
0.125,0.00017682926829268292
0.08163265306122448,0.0005357142857142857
0.06,0.0005695364238410596
0.08,0.0004318181818181818
0.16666666666666666,0.0005306122448979592
0.05405405405405406,0.0005384615384615384
0.1,0.00044102564102564104
0.07894736842105263,0.0005263157894736842
0.1,0.0001532567049808429
0.11764705882352941,0.00065
0.07894736842105263,0.00044943820224719103
0.06666666666666667,0.0003548387096774194
0.10810810810810811,0.0003484848484848485
0.058823529411764705,0.00034285714285714285
0.08571428571428572,0.00042608695652173915
0.13793103448275862,0.0004509803921568627
0.05263157894736842,0.0004298245614035088
0.1875,0.0003172413793103448
0.1,0.00025954198473282443
0.06666666666666667,0.0005053763440860215
0.22580645161290322,0.00025
0.10256410256410256,0.0004210526315789474
0.15,0.00038211382113821136
0.1111111111111111,0.00033793103448275864
0.05405405405405406,0.00033582089552238804
0.07894736842105263,0.0003333333333333333
0.08,0.0004375
0.13333333333333333,0.0005483870967741936
0.10416666666666667,0.00025161290322580645
0.13333333333333333,0.00037984496124031006
0.13513513513513514,0.0006666666666666666
0.07692307692307693,0.0003488372093023256
0.13953488372093023,0.000235
0.09090909090909091,0.0003333333333333333
0.09090909090909091,0.00032608695652173916
0.1,0.00037398373983739836
0.12,0.00014912280701754387
0.075,0.0005360824742268041
0.08823529411764706,0.00045454545454545455
0.05128205128205128,0.00046
0.10344827586206896,0.0003981481481481481
0.07894736842105263,0.0005949367088607595
0.08,0.00017676767676767677
0.041666666666666664,0.00017682926829268292
0.08163265306122448,0.00017543859649122806
0.06,0.00021393034825870647
0.08,0.00019095477386934674
0.06666666666666667,0.0005977011494252873
0.05405405405405406,0.0005384615384615384
0.2,0.00044102564102564104
0.07894736842105263,0.0005263157894736842
0.1,0.0001532567049808429
0.11764705882352941,0.00065
0.22580645161290322,0.00045161290322580643
0.21875,0.0002898550724637681
0.10204081632653061,0.0004995102840352595
0.2,0.00017266187050359714
0.14285714285714285,0.00021428571428571427
0.061224489795918366,0.00017272727272727272
0.21052631578947367,0.0005204081632653061
0.08163265306122448,0.0002105263157894737
0.08,0.00012452830188679244
0.08333333333333333,0.0005131578947368421
0.20689655172413793,0.0006296296296296296
0.1,0.0004222222222222222
0.13636363636363635,0.0001915492957746479
0.1,0.00040404040404040404
0.0625,0.00032903225806451614
0.0625,0.00019662921348314607
0.04878048780487805,0.0002484472049689441
0.17142857142857143,0.0005125628140703518
0.125,0.0002
0.12,0.00024365482233502537
0.08333333333333333,0.00020121951219512194
0.1,0.0006375
0.1,0.0001823529411764706
0.0851063829787234,0.0002147239263803681
0.17391304347826086,0.0002185792349726776
0.06382978723404255,0.0004871794871794872
0.0625,0.00038202247191011237
0.14705882352941177,0.00052
0.06,0.00027672955974842765
0.0625,0.0002786377708978328
0.05,0.0002280701754385965
0.13953488372093023,0.0006666666666666666
0.16129032258064516,0.00028758169934640525
0.1590909090909091,0.0001741573033707865
0.0625,0.00011956521739130435
0.23333333333333334,0.0003475177304964539
0.08695652173913043,0.00023369565217391304
0.17647058823529413,0.0005172413793103448
0.14583333333333334,0.0005569620253164557
0.14893617021276595,0.00021428571428571427
0.20689655172413793,0.0004380952380952381
0.12,0.00020454545454545454
0.08333333333333333,0.00040816326530612246
0.12,0.0001574468085106383
0.07692307692307693,0.0005473684210526316
0.0625,0.0003798882681564246
0.14634146341463414,0.00015
0.08333333333333333,0.00022151898734177215
0.12,0.0005588235294117647
0.05263157894736842,0.0003611111111111111
0.13636363636363635,0.0002074688796680498
0.08333333333333333,0.0004997160704145371
0.07317073170731707,0.00042
0.15625,0.00024390243902439024
0.16363636363636364,0.00018448182311448725
0.13793103448275862,0.0006741573033707865
0.22857142857142856,0.0006547619047619047
0.1568627450980392,0.00042857142857142855
0.14705882352941177,0.0005125628140703518
0.125,0.0003983739837398374
0.17391304347826086,0.0003401360544217687
0.08108108108108109,0.000415929203539823
0.21875,0.00045871559633027525
0.16666666666666666,0.0005972222222222222
0.1951219512195122,0.0005714285714285715
0.075,0.00042708333333333335
0.16,0.00044444444444444447
0.1282051282051282,0.0003858267716535433
0.1,0.0003435114503816794
0.10204081632653061,0.00019583333333333334
0.16279069767441862,0.0006180469715698393
0.14,0.00018633540372670808
0.12,0.00015217391304347825
0.16666666666666666,0.000550561797752809
0.1111111111111111,0.0004823529411764706
0.0625,0.00041709053916581893
0.10204081632653061,0.00027544910179640717
0.13043478260869565,0.000569584203531422
0.13636363636363635,0.0005555555555555556
0.07142857142857142,0.0004673913043478261
0.075,0.00046666666666666666
0.14583333333333334,0.0002542372881355932
0.13333333333333333,0.00043298969072164947
0.061224489795918366,0.00042857142857142855
0.1951219512195122,0.0002272706611758075
0.10869565217391304,0.000275
0.10204081632653061,0.00029559748427672954
0.0625,0.0002764705882352941
0.0851063829787234,0.000275
0.04878048780487805,0.00034090909090909094
0.07142857142857142,0.0004897061762942235
0.06521739130434782,0.00043877551020408165
0.08333333333333333,0.00022459893048128342
0.06521739130434782,0.0002631578947368421
0.04878048780487805,0.0003333333333333333
0.04878048780487805,0.00035833333333333333
0.045454545454545456,0.0003380281690140845
0.06382978723404255,0.00022164948453608249
0.04878048780487805,0.0005662650602409638
0.047619047619047616,0.0004631578947368421
0.05,0.00047252747252747254
0.047619047619047616,0.0004886363636363636
0.16279069767441862,0.0004054054054054054
0.1951219512195122,0.0005339265850945495
0.16326530612244897,0.00045
0.07317073170731707,0.00040952380952380955
0.0851063829787234,0.00028125
0.04878048780487805,0.0005054945054945055
0.07142857142857142,0.0003120567375886525
0.06818181818181818,0.0005333333333333334
0.08888888888888889,0.00022527472527472529
0.07142857142857142,0.0003692307692307692
0.08695652173913043,0.0003333333333333333
0.07317073170731707,0.0005487804878048781
0.06382978723404255,0.00048484848484848484
0.0625,0.00022395833333333333
0.0851063829787234,0.00024193548387096774
0.08163265306122448,0.0002690058479532164
0.07317073170731707,0.000625
0.08333333333333333,0.00025925925925925926
0.06666666666666667,0.0005454545454545455
0.08333333333333333,0.00023036649214659686
0.07317073170731707,0.0005185185185185185
0.15625,0.00024390243902439024
0.16363636363636364,0.0002
0.13793103448275862,0.0008571428571428571
0.05714285714285714,0.0006547619047619047
0.08163265306122448,0.00023195876288659793
0.20588235294117646,0.0006257668711656442
0.1,0.0003983739837398374
0.13043478260869565,0.0003401360544217687
0.16216216216216217,0.0005802469135802469
0.15625,0.00045871559633027525
0.06666666666666667,0.0005972222222222222
0.04878048780487805,0.0005714285714285715
0.075,0.0004606741573033708
0.16666666666666666,0.00044444444444444447
0.07692307692307693,0.0003858267716535433
0.1,0.0003435114503816794
0.10204081632653061,0.00019583333333333334
0.13953488372093023,0.0006329113924050633
0.14,0.00018633540372670808
0.1,0.00035
0.16666666666666666,0.0005355191256830601
0.08823529411764706,0.0003979423468892556
0.07692307692307693,0.0005487804878048781
0.17073170731707318,0.0005555555555555556
0.21052631578947367,0.0003565891472868217
0.14285714285714285,0.0001752577319587629
0.12195121951219512,0.0004975124378109452
0.09375,0.00035294117647058826
0.10344827586206896,0.00046666666666666666
0.2,0.0005368421052631579
0.2647058823529412,0.00030821917808219177
0.10256410256410256,0.00046728971962616824
0.0967741935483871,0.0006153846153846154
0.09302325581395349,0.00042727272727272726
0.044444444444444446,0.0004
0.08,0.00012
0.1,0.00041176470588235296
0.1,0.000366412213740458
0.10204081632653061,0.00035374149659863946
0.08333333333333333,0.00039165221283500254
0.06666666666666667,0.0001500741645580665
0.09090909090909091,0.00017087877023082583
0.061224489795918366,0.0003347532450142689
0.06666666666666667,0.00037112636852848393
0.041666666666666664,0.0004437335534802126
0.043478260869565216,0.0004171465363234881
0.04081632653061224,0.00020468734008801556
0.061224489795918366,0.0002500816593173281
0.08333333333333333,0.00017698667543172107
0.06976744186046512,0.00016209299999655122
0.04878048780487805,0.0003207359183283517
0.0425531914893617,0.00021671994365281464
0.09302325581395349,0.0002011122740052125
0.041666666666666664,0.00023653072880309682
0.046511627906976744,0.0002336773859952668
0.0425531914893617,0.00014524750174297002
0.08333333333333333,0.00022488791490624089
0.0625,0.0005146173218000657
0.04081632653061224,0.00014060935292261684
0.09302325581395349,0.0002818692519976664
0.05,0.00017827077349707833
0.09523809523809523,0.000211376457066359
